CAMIS,DBA,BORO,BUILDING,STREET,CITY,STATE,ZIPCODE,PHONE,CUISINECODE,FULL_ADDR
40367338,TAP ROOM,1,180,CENTRAL PARK S,NEW YORK,NY,10019,2127677085,03,"180 CENTRAL PARK S, NEW YORK, NY 10019"
40367339,COCKTAIL ROOM,1,180,CENTRAL PARK S,NEW YORK,NY,10019,2127677000,03,"180 CENTRAL PARK S, NEW YORK, NY 10019"
40367365,FLAME RESTAURANT COFFEE HOUSE,1,893,9 AVENUE,NEW YORK,NY,10019,2127657562,03,"893 9 AVENUE, NEW YORK, NY 10019"
40367373,JACKSON HOLE,1,232,EAST 64 STREET,NEW YORK,NY,10065,2123717187,39,"232 EAST 64 STREET, NEW YORK, NY 10065"
40367407,JOHN'S RESTAURANT,1,302,EAST 12 STREET,NEW YORK,NY,10003,2124759531,48,"302 EAST 12 STREET, NEW YORK, NY 10003"
40367420,GRASSROOT TAVERN,1,20,ST MARKS PLACE,NEW YORK,NY,10003,2122602876,03,"20 ST MARKS PLACE, NEW YORK, NY 10003"
40367534,MR BROADWAY KOSHER DELI,1,1372,BROADWAY,NEW YORK,NY,10018,2129212152,50,"1372 BROADWAY, NEW YORK, NY 10018"
40367544,MALAGA RESTAURANT,1,406,EAST 73 STREET,NEW YORK,NY,10021,2127377659,77,"406 EAST 73 STREET, NEW YORK, NY 10021"
40367677,CAPITOL RESTAURANT,1,4933,BROADWAY,NEW YORK,NY,10034,2129425090,03,"4933 BROADWAY, NEW YORK, NY 10034"
40367715,LA BONNE SOUPE BISTRO,1,48,WEST 55 STREET,NEW YORK,NY,10019,2125867650,35,"48 WEST 55 STREET, NEW YORK, NY 10019"
40367728,MIMIS RESTAURANT & BAR,1,984,SECOND AVENUE,NEW YORK,NY,10022,2126884692,48,"984 SECOND AVENUE, NEW YORK, NY 10022"
40367732,JACKSON HOLE,1,1270,MADISON AVENUE,NEW YORK,NY,10128,2124272820,03,"1270 MADISON AVENUE, NEW YORK, NY 10128"
40367752,GRIFFIS FACULTY CLUB,1,521,EAST 68 STREET,NEW YORK,NY,10065,2127466100,03,"521 EAST 68 STREET, NEW YORK, NY 10065"
40367766,GRAY'S PAPAYA,1,2080,BROADWAY,NEW YORK,NY,10023,2127990243,41,"2080 BROADWAY, NEW YORK, NY 10023"
40367797,ONE IF BY LAND TWO IF BY SEA,1,17,BARROW STREET,NEW YORK,NY,10014,2122558649,72,"17 BARROW STREET, NEW YORK, NY 10014"
40367841,FIORELLOS,1,1900,BROADWAY,NEW YORK,NY,10023,2125955330,48,"1900 BROADWAY, NEW YORK, NY 10023"
40368065,CORPORATE CAFETEREA,1,320,EAST 43 STREET,NEW YORK,NY,10017,2125734749,03,"320 EAST 43 STREET, NEW YORK, NY 10017"
40368115,EAST BAY DINER & RESTAURANT,1,491,1 AVENUE,NEW YORK,NY,10016,2126837770,03,"491 1 AVENUE, NEW YORK, NY 10016"
40368157,ELEPHANT & CASTLE,1,68,GREENWICH AVE,NEW YORK,NY,10011,2122431400,03,"68 GREENWICH AVE, NEW YORK, NY 10011"
40368223,OYSTER BAR,1,NKA,GRAND CENTRAL TERMINAL,NEW YORK,NY,10017,2124906650,72,"NKA GRAND CENTRAL TERMINAL, NEW YORK, NY 10017"
40368271,CHERRY TAVERN,1,441,EAST 6 STREET,NEW YORK,NY,10009,2127771448,03,"441 EAST 6 STREET, NEW YORK, NY 10009"
40368313,RED FLAME DINER,1,67,WEST 44 STREET,NEW YORK,NY,10036,2128693965,03,"67 WEST 44 STREET, NEW YORK, NY 10036"
40368318,MAGGIES PLACE,1,21,EAST 47 STREET,NEW YORK,NY,10017,2127535757,03,"21 EAST 47 STREET, NEW YORK, NY 10017"
40368338,BRADY'S BAR,1,1583,2 AVENUE,NEW YORK,NY,10028,2128616070,03,"1583 2 AVENUE, NEW YORK, NY 10028"
40368346,DA SILVANO RESTAURANT,1,260,6 AVENUE,NEW YORK,NY,10014,2129822343,48,"260 6 AVENUE, NEW YORK, NY 10014"
40368370,BENJAMIN,1,603,2 AVENUE,NEW YORK,NY,10016,2128890750,03,"603 2 AVENUE, NEW YORK, NY 10016"
40368374,JIMMY'S CORNER,1,140,WEST 44 STREET,NEW YORK,NY,10036,2122219510,03,"140 WEST 44 STREET, NEW YORK, NY 10036"
40368378,RESTAURANT TOKYO,1,342,LEXINGTON AVENUE,NEW YORK,NY,10016,2126978330,49,"342 LEXINGTON AVENUE, NEW YORK, NY 10016"
40368514,THE BACK FENCE,1,155,BLEECKER STREET,NEW YORK,NY,10012,2124759221,99,"155 BLEECKER STREET, NEW YORK, NY 10012"
40368552,SAMMY'S STEAKHOUSE,1,155-157,CHRISTIE ST.,NEW YORK,NY,10002,2126730330,78,"155-157 CHRISTIE ST., NEW YORK, NY 10002"
40368555,IL CORTILE RESTURANT,1,123,MULBERRY STREET,NEW YORK,NY,10013,2122266060,48,"123 MULBERRY STREET, NEW YORK, NY 10013"
40368581,MARIES CRISIS CAFE,1,59,GROVE STREET,NEW YORK,NY,10014,2122439323,03,"59 GROVE STREET, NEW YORK, NY 10014"
40368617,BOOTS & SADDLE BAR,1,76,CHRISTOPHER STREET,NEW YORK,NY,10014,2126331986,03,"76 CHRISTOPHER STREET, NEW YORK, NY 10014"
40368725,CAFE RIAZOR,1,245,WEST 16 STREET,NEW YORK,NY,10011,2127272132,77,"245 WEST 16 STREET, NEW YORK, NY 10011"
40368744,IL POZZO,1,129,SPRING STREET,NEW YORK,NY,10012,2129663459,48,"129 SPRING STREET, NEW YORK, NY 10012"
40368752,RAOULS,1,180,PRINCE STREET,NEW YORK,NY,10012,2122265745,35,"180 PRINCE STREET, NEW YORK, NY 10012"
40368763,THE BROOK,1,111,EAST 54 STREET,NEW YORK,NY,10022,2127537020,03,"111 EAST 54 STREET, NEW YORK, NY 10022"
40368824,DOUBLES CLUB,1,783,5 AVENUE,NEW YORK,NY,10022,2127519595,03,"783 5 AVENUE, NEW YORK, NY 10022"
40368897,HATSUHANA RESTAURANT,1,17,EAST 48 STREET,NEW YORK,NY,10017,2123553345,49,"17 EAST 48 STREET, NEW YORK, NY 10017"
40368971,LA MANGEOIRE,1,1008,2 AVENUE,NEW YORK,NY,10022,2127597086,35,"1008 2 AVENUE, NEW YORK, NY 10022"
40369016,VIAND COFFEE SHOP,1,673,MADISON AVENUE,NEW YORK,NY,10065,2127516622,38,"673 MADISON AVENUE, NEW YORK, NY 10065"
40369017,PALM TOO,1,840,2 AVENUE,NEW YORK,NY,10017,2126975198,03,"840 2 AVENUE, NEW YORK, NY 10017"
40369097,NADA-SUSHI,1,135,EAST 50 STREET,NEW YORK,NY,10022,2128382537,49,"135 EAST 50 STREET, NEW YORK, NY 10022"
40369139,PERGOLA RESTAURANT,1,252,WEST 46 STREET,NEW YORK,NY,10036,2123027500,35,"252 WEST 46 STREET, NEW YORK, NY 10036"
40369165,REIF'S BAR,1,302,EAST 92 STREET,NEW YORK,NY,10128,2124260519,03,"302 EAST 92 STREET, NEW YORK, NY 10128"
40369400,WHITE HORSE TAVERN,1,25,BRIDGE STREET,NEW YORK,NY,10004,2126689046,03,"25 BRIDGE STREET, NEW YORK, NY 10004"
40369418,CAFFE REGGIO,1,119,MAC DOUGAL STREET,NEW YORK,NY,10012,2124759557,14,"119 MAC DOUGAL STREET, NEW YORK, NY 10012"
40369461,CAFE UN DEUX TROIS,1,123,WEST 44 STREET,NEW YORK,NY,10036,2123544148,35,"123 WEST 44 STREET, NEW YORK, NY 10036"
40369495,DAN TEMPURA,1,2018,BROADWAY,NEW YORK,NY,10023,2128774969,49,"2018 BROADWAY, NEW YORK, NY 10023"
40369521,KNICKERBOCKER BAR & GRILL,1,33,UNIVERSITY PL,NEW YORK,NY,10003,2122288490,03,"33 UNIVERSITY PL, NEW YORK, NY 10003"
40369580,EL POTE ESPANOL,1,718,2 AVENUE,NEW YORK,NY,10016,2128896680,53,"718 2 AVENUE, NEW YORK, NY 10016"
40369619,MUDVILLE SALOON,1,126,CHAMBERS ST,NEW YORK,NY,10007,2123490059,03,"126 CHAMBERS ST, NEW YORK, NY 10007"
40369753,VIAND CAFE,1,1011,MADISON AVENUE,NEW YORK,NY,10075,2122498250,03,"1011 MADISON AVENUE, NEW YORK, NY 10075"
40369759,NECTAR COFFEE SHOP,1,1022,MADISON AVENUE,NEW YORK,NY,10075,2125354115,03,"1022 MADISON AVENUE, NEW YORK, NY 10075"
40369775,THE CUPPING ROOM,1,359,WEST BROADWAY,NEW YORK,NY,10013,2129252898,03,"359 WEST BROADWAY, NEW YORK, NY 10013"
40369810,PETE'S TAVERN,1,129,EAST 18 STREET,NEW YORK,NY,10003,2124737676,03,"129 EAST 18 STREET, NEW YORK, NY 10003"
40369857,CAPTAIN'S KETCH,1,70,PINE STREET,NEW YORK,NY,10005,2124221965,03,"70 PINE STREET, NEW YORK, NY 10005"
40369869,JIM BRADY'S RESTAURANT,1,75,MAIDEN LANE,NEW YORK,NY,10038,2124251300,47,"75 MAIDEN LANE, NEW YORK, NY 10038"
40369878,VILLA MOSCONI RESTAURANT,1,69,MACDOUGAL ST,NEW YORK,NY,10012,2126730390,48,"69 MACDOUGAL ST, NEW YORK, NY 10012"
40369928,REME RESTAURANT,1,4021,BROADWAY,NEW YORK,NY,10032,2129235452,03,"4021 BROADWAY, NEW YORK, NY 10032"
40369940,THE NEW AMITY RESTAURANT,1,1134,MADISON AVE,NEW YORK,NY,10028,2128613255,03,"1134 MADISON AVE, NEW YORK, NY 10028"
40369954,VOLARE RESTAURANT,1,147,WEST FOURTH STREET,NEW YORK,NY,10012,2127772849,48,"147 WEST FOURTH STREET, NEW YORK, NY 10012"
40369957,ODESSA BAR & CAFE,1,117,AVENUE A,NEW YORK,NY,10009,2122531470,03,"117 AVENUE A, NEW YORK, NY 10009"
40369958,SPARKS STEAK HOUSE,1,210,EAST 46 STREET,NEW YORK,NY,10017,2126874855,78,"210 EAST 46 STREET, NEW YORK, NY 10017"
40370146,MCDONALD'S,1,427,10 AVENUE,NEW YORK,NY,10001,2125647115,39,"427 10 AVENUE, NEW YORK, NY 10001"
40370168,EAR INN,1,326,SPRING STREET,NEW YORK,NY,10013,2122269060,03,"326 SPRING STREET, NEW YORK, NY 10013"
40370236,DIVINO RISTORANTE,1,1556,2 AVENUE,NEW YORK,NY,10028,2128611096,48,"1556 2 AVENUE, NEW YORK, NY 10028"
40370243,MUGHLAI RESTAURANT,1,320,COLUMBUS AVE,NEW YORK,NY,10023,2127246363,44,"320 COLUMBUS AVE, NEW YORK, NY 10023"
40370403,MARINELLA RESTAURANT,1,49,CARMINE ST,NEW YORK,NY,10014,2128077472,48,"49 CARMINE ST, NEW YORK, NY 10014"
40370436,ROSSINI'S,1,108,EAST 38 STREET,NEW YORK,NY,10016,2126830135,48,"108 EAST 38 STREET, NEW YORK, NY 10016"
40370463,THREE GUY'S RESTAURANT,1,960,MADISON AVE,NEW YORK,NY,10021,2126288108,03,"960 MADISON AVE, NEW YORK, NY 10021"
40370497,CUCINA VIVOLO,1,138-140,EAST 74 STREET,NEW YORK,NY,10021,2127174700,48,"138-140 EAST 74 STREET, NEW YORK, NY 10021"
40370507,THE PLAYERS CLUB,1,16,GRAMERCY PARK S,NEW YORK,NY,10003,2124756116,03,"16 GRAMERCY PARK S, NEW YORK, NY 10003"
40370759,CAFE ESPANOL,1,172,BLEECKER ST,NEW YORK,NY,10012,2125050657,77,"172 BLEECKER ST, NEW YORK, NY 10012"
40370766,SMITH & WOLLENSKY,1,201,EAST 49 STREET,NEW YORK,NY,10017,2127531530,03,"201 EAST 49 STREET, NEW YORK, NY 10017"
40370856,OLIVE TREE CAFE & COMEDY CELLAR,1,117,MAC DOUGAL STREET,NEW YORK,NY,10012,2122543480,03,"117 MAC DOUGAL STREET, NEW YORK, NY 10012"
40370935,TOKUBEI 86,1,314,EAST 86 STREET,NEW YORK,NY,10028,2126285334,49,"314 EAST 86 STREET, NEW YORK, NY 10028"
40371177,INTERCONTINENTAL HOTEL BANQUET KITCHEN,1,111,EAST 48 STREET,NEW YORK,NY,10017,2129063134,03,"111 EAST 48 STREET, NEW YORK, NY 10017"
40371281,COLISEUM BAR RESTAURANT,1,312,WEST 58 STREET,NEW YORK,NY,10019,2129773523,03,"312 WEST 58 STREET, NEW YORK, NY 10019"
40371313,MARIELLA PIZZA,1,180,3 AVENUE,NEW YORK,NY,10003,2127771220,62,"180 3 AVENUE, NEW YORK, NY 10003"
40371454,WEST BANK CAFE,1,407,WEST 42 STREET,NEW YORK,NY,10036,2126956909,03,"407 WEST 42 STREET, NEW YORK, NY 10036"
40371588,THE FOUR SEASONS,1,99,EAST 52 STREET,NEW YORK,NY,10022,2127549494,03,"99 EAST 52 STREET, NEW YORK, NY 10022"
40371718,ZAFIS COFFE SHOP,1,500,GRAND STREET,NEW YORK,NY,10002,2125332415,03,"500 GRAND STREET, NEW YORK, NY 10002"
40371740,SUZIE'S RESTAURANT,1,163,BLEECKER ST,NEW YORK,NY,10012,2127771395,20,"163 BLEECKER ST, NEW YORK, NY 10012"
40371805,TY'S,1,114,CHRISTOPHER ST,NEW YORK,NY,10014,2127419641,03,"114 CHRISTOPHER ST, NEW YORK, NY 10014"
40372262,LA RIPAILLE RESTAURANT,1,605,HUDSON STREET,NEW YORK,NY,10014,2122554406,35,"605 HUDSON STREET, NEW YORK, NY 10014"
40372417,DON FILIPPO RESTAURANT,1,1133,LEXINGTON AVENUE,NEW YORK,NY,10075,2127443610,48,"1133 LEXINGTON AVENUE, NEW YORK, NY 10075"
40372466,/MURALS ON 54/RANDOLPHS'S,1,65,WEST 54 STREET,NEW YORK,NY,10019,2123147747,03,"65 WEST 54 STREET, NEW YORK, NY 10019"
40372471,BRUNO BAKERY,1,506,LA GUARDIA PLACE,NEW YORK,NY,10012,2129825851,08,"506 LA GUARDIA PLACE, NEW YORK, NY 10012"
40372523,CARUSO PIZZA #2,1,1,PENN PLAZA,NEW YORK,NY,10001,2126300321,62,"1 PENN PLAZA, NEW YORK, NY 10001"
40372560,KODAMA SUSHI,1,301,WEST 45 STREET,NEW YORK,NY,10036,2125828065,49,"301 WEST 45 STREET, NEW YORK, NY 10036"
40372639,CAPSOUTO FRERES,1,451,WASHINGTON ST,NEW YORK,NY,10013,2129664900,03,"451 WASHINGTON ST, NEW YORK, NY 10013"
40372787,SHABU-SHABU 70 RESTAURANT,1,314,EAST 70 STREET,NEW YORK,NY,10021,2128615635,49,"314 EAST 70 STREET, NEW YORK, NY 10021"
40372944,THE GREEK CORNER,1,322,7 AVENUE,NEW YORK,NY,10001,2122390760,03,"322 7 AVENUE, NEW YORK, NY 10001"
40372971,RACQUET & TENNIS CLUB,1,370,PARK AVENUE,NEW YORK,NY,10022,2127539700,03,"370 PARK AVENUE, NEW YORK, NY 10022"
40373046,FAGIOLINI,1,120,EAST 40 STREET,NEW YORK,NY,10016,2122820310,48,"120 EAST 40 STREET, NEW YORK, NY 10016"
40373113,ASTRO RESTAURANT,1,101,WEST 55 STREET,NEW YORK,NY,10019,2124896284,03,"101 WEST 55 STREET, NEW YORK, NY 10019"
40373149,CAFFE DANTE,1,79,MAC DOUGAL STREET,NEW YORK,NY,10012,2129825275,48,"79 MAC DOUGAL STREET, NEW YORK, NY 10012"
40373318,SOUEN RESTAURANT,1,210,6 AVENUE,NEW YORK,NY,10014,2128077421,49,"210 6 AVENUE, NEW YORK, NY 10014"
40373345,APPLE JACK DINER,1,230,WEST 55 STREET,NEW YORK,NY,10019,2125866075,03,"230 WEST 55 STREET, NEW YORK, NY 10019"
40373370,BRIDGE CAFE,1,279,WATER STREET,NEW YORK,NY,10038,2122273344,03,"279 WATER STREET, NEW YORK, NY 10038"
40373462,VILLA BERULIA,1,107,EAST 34 STREET,NEW YORK,NY,10016,2126891970,48,"107 EAST 34 STREET, NEW YORK, NY 10016"
40373500,VICTOR'S CAFE,1,236,WEST 52 STREET,NEW YORK,NY,10019,2125867714,53,"236 WEST 52 STREET, NEW YORK, NY 10019"
40373537,EL QUIJOTE,1,226,WEST 23 STREET,NEW YORK,NY,10011,2129291855,77,"226 WEST 23 STREET, NEW YORK, NY 10011"
40373599,OLYMPIC RESTAURANT,1,115,DELANCEY ST,NEW YORK,NY,10002,2124208153,03,"115 DELANCEY ST, NEW YORK, NY 10002"
40373656,KEENS STEAKHOUSE,1,72,WEST 36 STREET,NEW YORK,NY,10018,2129473636,78,"72 WEST 36 STREET, NEW YORK, NY 10018"
40373669,BAR 515,1,515,3 AVENUE,NEW YORK,NY,10016,2125323300,03,"515 3 AVENUE, NEW YORK, NY 10016"
40373888,IL MULINO,1,86,WEST 3 STREET,NEW YORK,NY,10012,2126733783,48,"86 WEST 3 STREET, NEW YORK, NY 10012"
40373889,FELIDIA RESTAURANT,1,243,EAST 58 STREET,NEW YORK,NY,10022,2127581479,48,"243 EAST 58 STREET, NEW YORK, NY 10022"
40373912,THE MALT HOUSE,1,206,THOMPSON STREET,NEW YORK,NY,10012,2122287701,04,"206 THOMPSON STREET, NEW YORK, NY 10012"
40373937,SHUN LEE,1,37,WEST 65 STREET,NEW YORK,NY,10023,2125958895,20,"37 WEST 65 STREET, NEW YORK, NY 10023"
40374026,POPOVER CAFE,1,551,AMSTERDAM AVE,NEW YORK,NY,10024,2125958555,03,"551 AMSTERDAM AVE, NEW YORK, NY 10024"
40374088,PONGSRI THAI RESTAURANT,1,244,WEST 48 STREET,NEW YORK,NY,10036,2125823392,82,"244 WEST 48 STREET, NEW YORK, NY 10036"
40374131,PRIMAVERA PIZZA & PASTA,1,1005,2 AVENUE,NEW YORK,NY,10022,2127532772,63,"1005 2 AVENUE, NEW YORK, NY 10022"
40374192,ELIO'S,1,1621,SECOND AVENUE,NEW YORK,NY,10028,2127722242,48,"1621 SECOND AVENUE, NEW YORK, NY 10028"
40374266,KASTELI II,1,372,8 AVENUE,NEW YORK,NY,10001,2122390090,03,"372 8 AVENUE, NEW YORK, NY 10001"
40374277,MOLLY WEE PUB,1,402,8 AVENUE,NEW YORK,NY,10001,2129672627,03,"402 8 AVENUE, NEW YORK, NY 10001"
40374325,LA MEDITERRANEE RESTAURANT,1,947,2 AVENUE,NEW YORK,NY,10022,2127554155,35,"947 2 AVENUE, NEW YORK, NY 10022"
40374415,OMEN JAPANESE CUISINE,1,113,THOMPSON STREET,NEW YORK,NY,10012,2129258923,49,"113 THOMPSON STREET, NEW YORK, NY 10012"
40374559,BAR VETRO,1,222,EAST 58 STREET,NEW YORK,NY,10022,2123080112,48,"222 EAST 58 STREET, NEW YORK, NY 10022"
40374711,ROSIE O'GRADY RESTAURANT,1,800,7 AVENUE,NEW YORK,NY,10019,2125822975,47,"800 7 AVENUE, NEW YORK, NY 10019"
40374834,CASA BELLA,1,127,MULBERRY ST,NEW YORK,NY,10013,2124314080,48,"127 MULBERRY ST, NEW YORK, NY 10013"
40374968,RACCOON LODGE,1,59,WARREN STREET,NEW YORK,NY,10007,2122279894,03,"59 WARREN STREET, NEW YORK, NY 10007"
40374974,CHEZ NAPOLEAN,1,365,WEST 50 STREET,NEW YORK,NY,10019,2122656980,35,"365 WEST 50 STREET, NEW YORK, NY 10019"
40375189,RAWHIDE,1,212,8 AVENUE,NEW YORK,NY,10011,2122429332,03,"212 8 AVENUE, NEW YORK, NY 10011"
40375376,AGRA RESTAURANT,1,807,LEXINGTON AVENUE,NEW YORK,NY,10065,2123088281,44,"807 LEXINGTON AVENUE, NEW YORK, NY 10065"
40375403,SAPPORO EAST,1,164,FIRST AVENUE,NEW YORK,NY,10009,2122601330,49,"164 FIRST AVENUE, NEW YORK, NY 10009"
40375439,CAPUCINE'S,1,327,2 AVENUE,NEW YORK,NY,10003,2124608890,48,"327 2 AVENUE, NEW YORK, NY 10003"
40375521,LINDY'S,1,825,7 AVENUE,NEW YORK,NY,10019,2127678343,03,"825 7 AVENUE, NEW YORK, NY 10019"
40375616,ARTURO'S,1,1617,YORK AVENUE,NEW YORK,NY,10028,2125354480,48,"1617 YORK AVENUE, NEW YORK, NY 10028"
40375634,PARIS BLUES,1,2021,7 AVENUE,NEW YORK,NY,10027,2128649110,04,"2021 7 AVENUE, NEW YORK, NY 10027"
40375699,GENE'S RESTURANT,1,73,WEST 11 STREET,NEW YORK,NY,10011,2126752048,48,"73 WEST 11 STREET, NEW YORK, NY 10011"
40375839,COZY SOUP & BURGER,1,739,BROADWAY,NEW YORK,NY,10003,2124775566,39,"739 BROADWAY, NEW YORK, NY 10003"
40376031,CANDLE BAR,1,309,AMSTERDAM AVENUE,NEW YORK,NY,10023,2127990062,03,"309 AMSTERDAM AVENUE, NEW YORK, NY 10023"
40376039,TEVERE 84,1,155,EAST 84 STREET,NEW YORK,NY,10028,2127440210,50,"155 EAST 84 STREET, NEW YORK, NY 10028"
40376067,HAAGEN-DAZS,1,1,PENN PLAZA,NEW YORK,NY,10001,2126300321,43,"1 PENN PLAZA, NEW YORK, NY 10001"
40376121,CHARLIE'S MOM CHINESE RESTAURANT,1,464,6 AVENUE,NEW YORK,NY,10011,2128078585,20,"464 6 AVENUE, NEW YORK, NY 10011"
40376142,LUSARDI'S RESTAURANT,1,1494,SECOND AVENUE,NEW YORK,NY,10075,2122492020,48,"1494 SECOND AVENUE, NEW YORK, NY 10075"
40376352,BLUE NOTE JAZZ,1,131,WEST 3 STREET,NEW YORK,NY,10012,2124758592,03,"131 WEST 3 STREET, NEW YORK, NY 10012"
40376493,THE WATER CLUB,1,500,EAST 30 STREET,NEW YORK,NY,10016,2126833333,72,"500 EAST 30 STREET, NEW YORK, NY 10016"
40376496,MANHATTAN MONSTER,1,80,GROVE STREET,NEW YORK,NY,10014,2129243557,03,"80 GROVE STREET, NEW YORK, NY 10014"
40376515,AMERICAN MUSEUM OF NATURAL HISTORY FOOD COURT,1,CENTRAL,PARK WEST & 79 STREET,NEW YORK,NY,10024,2127695370,03,"CENTRAL PARK WEST & 79 STREET, NEW YORK, NY 10024"
40376687,CHEZ JAQUELINE,1,72,MAC DOUGAL STREET,NEW YORK,NY,10012,2125050727,35,"72 MAC DOUGAL STREET, NEW YORK, NY 10012"
40376718,PJ BERNSTEIN DELI & RESTAURANT,1,1215,THIRD AVENUE,NEW YORK,NY,10021,2128790914,27,"1215 THIRD AVENUE, NEW YORK, NY 10021"
40376735,PJ CARNEY'S,1,906,7 AVENUE,NEW YORK,NY,10019,2126640056,47,"906 7 AVENUE, NEW YORK, NY 10019"
40376944,TOMOE SHUSHI,1,172,THOMPSON STREET,NEW YORK,NY,10012,2127779346,49,"172 THOMPSON STREET, NEW YORK, NY 10012"
40377060,EL PASO,1,134,WEST HOUSTON STREET,NEW YORK,NY,10012,2126730828,55,"134 WEST HOUSTON STREET, NEW YORK, NY 10012"
40377111,AMSTERDAM RESTAURANT & TAPAS LOUNGE,1,1207,AMSTERDAM AVE,NEW YORK,NY,10027,2126626330,03,"1207 AMSTERDAM AVE, NEW YORK, NY 10027"
40377299,UTOPIA RESTAURANT,1,267,AMSTERDAM AVENUE,NEW YORK,NY,10023,2128736233,03,"267 AMSTERDAM AVENUE, NEW YORK, NY 10023"
40377325,JACKSON HOLE,1,521,THIRD AVENUE,NEW YORK,NY,10016,__________,03,"521 THIRD AVENUE, NEW YORK, NY 10016"
40377630,JOHN'S CAFE,1,823,SECOND AVENUE,NEW YORK,NY,10017,2128674955,03,"823 SECOND AVENUE, NEW YORK, NY 10017"
40377698,KARAVAS PLACE,1,162,WEST 4 STREET,NEW YORK,NY,10014,2122438007,38,"162 WEST 4 STREET, NEW YORK, NY 10014"
40377789,CAFE LUXEMBOURG,1,200,WEST 70 STREET,NEW YORK,NY,10023,2128737411,35,"200 WEST 70 STREET, NEW YORK, NY 10023"
40378136,BROADWAY RESTAURANT,1,2664,BROADWAY,NEW YORK,NY,10025,2128657074,03,"2664 BROADWAY, NEW YORK, NY 10025"
40378212,CUCHIFRITO,1,168,EAST 116 STREET,NEW YORK,NY,10029,2128764846,53,"168 EAST 116 STREET, NEW YORK, NY 10029"
40378272,MARY ANN'S,1,116,8 AVENUE,NEW YORK,NY,10011,2126330877,55,"116 8 AVENUE, NEW YORK, NY 10011"
40378381,BLARNEY STONE BAR,1,340,9 AVENUE,NEW YORK,NY,10001,2125024656,03,"340 9 AVENUE, NEW YORK, NY 10001"
40378571,IL CANTINORIE RESTAURAUNT,1,32,EAST 10 STREET,NEW YORK,NY,10003,2126736044,48,"32 EAST 10 STREET, NEW YORK, NY 10003"
40378579,ANDREWS COFFEE SHOP,1,463,7 AVENUE,NEW YORK,NY,10018,2126951962,03,"463 7 AVENUE, NEW YORK, NY 10018"
40378729,KANG SUH KOREAN RESTAURANT,1,1250,BROADWAY,NEW YORK,NY,10001,2125646845,52,"1250 BROADWAY, NEW YORK, NY 10001"
40378874,TERRA BLUES,1,149,BLEEKER STREET,NEW YORK,NY,10012,2127777776,03,"149 BLEEKER STREET, NEW YORK, NY 10012"
40378970,CAESAR'S PALACE,1,493,AMSTERDAM AVENUE,NEW YORK,NY,10024,2127247886,62,"493 AMSTERDAM AVENUE, NEW YORK, NY 10024"
40379149,MONTE'S,1,97,MACDOUGAL STREET,NEW YORK,NY,10012,2122289194,48,"97 MACDOUGAL STREET, NEW YORK, NY 10012"
40379304,GOTHAM BAR & GRILL,1,12,EAST 12 STREET,NEW YORK,NY,10003,2126204228,03,"12 EAST 12 STREET, NEW YORK, NY 10003"
40379355,MCALEFR'S PUB,1,425,AMSTERDAM AVE,NEW YORK,NY,10024,2123627867,47,"425 AMSTERDAM AVE, NEW YORK, NY 10024"
40379580,COOPER TOWN DINER,1,339,1 AVENUE,NEW YORK,NY,10003,2126779287,03,"339 1 AVENUE, NEW YORK, NY 10003"
40379620,MURANO RISTORANTE,1,207,WEST 36 STREET,NEW YORK,NY,10018,2126955220,48,"207 WEST 36 STREET, NEW YORK, NY 10018"
40379628,HASAKI RESTAURANT,1,210,EAST 9 TH STREET,NEW YORK,NY,10003,2124733327,49,"210 EAST 9 TH STREET, NEW YORK, NY 10003"
40379647,IMPERIAL COFFEE HOUSE,1,108,CHAMBERS ST,NEW YORK,NY,10007,2122336593,03,"108 CHAMBERS ST, NEW YORK, NY 10007"
40379662,MEZZALUNA,1,1295,THIRD AVENUE,NEW YORK,NY,10021,2125359600,48,"1295 THIRD AVENUE, NEW YORK, NY 10021"
40379746,RESTUARANT NIPPON,1,155,EAST 52 STREET,NEW YORK,NY,10022,2126885941,49,"155 EAST 52 STREET, NEW YORK, NY 10022"
40379890,O'HARA'S,1,120,CEDAR STREET,NEW YORK,NY,10006,2122673032,03,"120 CEDAR STREET, NEW YORK, NY 10006"
40379897,MCDONALD'S,1,1560,BROADWAY,NEW YORK,NY,10036,2129218900,39,"1560 BROADWAY, NEW YORK, NY 10036"
40379920,E.A.T. CAFE,1,1064,MADISON AVENUE,NEW YORK,NY,10028,2127720022,03,"1064 MADISON AVENUE, NEW YORK, NY 10028"
40380182,CLUB 101,1,101,PARK AVENUE,NEW YORK,NY,10017,2128180263,03,"101 PARK AVENUE, NEW YORK, NY 10017"
40380187,PALACE RESTAURANT,1,122,EAST 57 STREET,NEW YORK,NY,10022,2123198989,03,"122 EAST 57 STREET, NEW YORK, NY 10022"
40380232,LEXINGTON RESTAURANT,1,1869,LEXINGTON AVENUE,NEW YORK,NY,10029,2125344732,53,"1869 LEXINGTON AVENUE, NEW YORK, NY 10029"
40380305,LA PIZZERIA,1,442,THIRD AVENUE,NEW YORK,NY,10016,2125320097,63,"442 THIRD AVENUE, NEW YORK, NY 10016"
40380432,THE BITTER END,1,147,BLEECKER ST,NEW YORK,NY,10012,2126737030,03,"147 BLEECKER ST, NEW YORK, NY 10012"
